taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey
2490277	Anthus rufulus Vieillot, 1818	2490277	Anthus rufulus Vieillot, 1818	55515	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Anthus	2490241	Anthus rufulus	2490277
2490687	Chersomanes albofasciata (Lafresnaye, 1836)	2490687	Chersomanes albofasciata (Lafresnaye, 1836)	1844	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Alaudidae	7211	Chersomanes	2490686	Chersomanes albofasciata	2490687
2490913	Zoothera mollissima (Blyth, 1842)	2490913	Zoothera mollissima (Blyth, 1842)	403	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Zoothera	2490889	Zoothera mollissima	2490913
2491058	Loxigilla barbadensis Cory, 1886	2491058	Loxigilla barbadensis Cory, 1886	2135	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Loxigilla	2491054	Loxigilla barbadensis	2491058
2492442	Cyornis superbus Stresemann, 1925	2492442	Cyornis superbus Stresemann, 1925	560	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Cyornis	2492423	Cyornis superbus	2492442
2492528	Saxicola bifasciata Temminck, 1829	5845278	Campicoloides bifasciatus (Temminck, 1829)	1062	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Campicoloides	4845682	Campicoloides bifasciatus	5845278
2492975	Eremomela turneri Someren, 1920	2492975	Eremomela turneri Someren, 1920	228	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Eremomela	2492968	Eremomela turneri	2492975
2493108	Actinodura ramsayi Walden, 1875	2493108	Actinodura ramsayi Walden, 1875	1017	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Leiothrichidae	6101112	Actinodura	2493103	Actinodura ramsayi	2493108
2493642	Spermophaga poliogenys (Ogilvie-Grant, 1906)	2493642	Spermophaga poliogenys (Ogilvie-Grant, 1906)	12	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Spermophaga	2493639	Spermophaga poliogenys	2493642
2495121	Hypositta corallirostris (A.Newton, 1863)	2495121	Hypositta corallirostris (A.Newton, 1863)	440	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Vangidae	5294	Hypositta	2495120	Hypositta corallirostris	2495121
2495544	Ptilinopus eugeniae (Gould, 1856)	2495544	Ptilinopus eugeniae (Gould, 1856)	49	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Ptilinopus	2495499	Ptilinopus eugeniae	2495544
2495547	Ptilinopus coralensis Peale, 1848	2495547	Ptilinopus coralensis Peale, 1848	28	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Ptilinopus	2495499	Ptilinopus coralensis	2495547
5228075	Callipepla squamata (Vigors, 1830)	5228075	Callipepla squamata (Vigors, 1830)	48594	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Odontophoridae	9325	Callipepla	2474205	Callipepla squamata	5228075
5231768	Prunella immaculata (Hodgson, 1845)	5231768	Prunella immaculata (Hodgson, 1845)	550	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Prunellidae	5273	Prunella	2495070	Prunella immaculata	5231768
5232267	Otus rutilus (Pucheran, 1849)	5232267	Otus rutilus (Pucheran, 1849)	800	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Otus	2497654	Otus rutilus	5232267
5845643	Granatina granatina	5845643	Granatina granatina	2486	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Granatina	7340581	Granatina granatina	5845643
6089327	Phoenicurus bicolor	6089327	Phoenicurus bicolor	107	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Phoenicurus	5429347	Phoenicurus bicolor	6089327
6095508	Saundersilarus saundersi (Swinhoe, 1871)	6065815	Chroicocephalus saundersi Swinhoe, 1871	2673	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Chroicocephalus	4848452	Chroicocephalus saundersi	6065815
7340431	Hypothymis puella	7340431	Hypothymis puella	649	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Monarchidae	5256	Hypothymis	2486624	Hypothymis puella	7340431
7340755	Scytalopus latrans Hellmayr, 1924	7340755	Scytalopus latrans Hellmayr, 1924	8850	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Rhinocryptidae	5281	Scytalopus	2490976	Scytalopus latrans	7340755
7342033	Melaenornis fischeri	7342033	Melaenornis fischeri	6113	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Melaenornis	2492655	Melaenornis fischeri	7342033
8330425	Gymnomyza brunneirostris	8330425	Gymnomyza brunneirostris	661	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Meliphagidae	9319	Gymnomyza	2487097	Gymnomyza brunneirostris	8330425
9570633	Myrmelastes rufifacies	9570633	Myrmelastes rufifacies	262	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Myrmelastes	4573916	Myrmelastes rufifacies	9570633
9612559	Sylvia althaea Hume, 1878	9612559	Sylvia althaea Hume, 1878	2939	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sylviidae	5285	Sylvia	2492941	Sylvia althaea	9612559
2474981	Turnix nigricollis (Gmelin, 1789)	2474981	Turnix nigricollis (Gmelin, 1789)	654	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Turnicidae	9357	Turnix	2474964	Turnix nigricollis	2474981
2478826	Pteroglossus pluricinctus Gould, 1836	2478826	Pteroglossus pluricinctus Gould, 1836	5140	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Ramphastidae	9343	Pteroglossus	2478813	Pteroglossus pluricinctus	2478826
2478863	Semnornis ramphastinus (Jardine, 1855)	2478863	Semnornis ramphastinus (Jardine, 1855)	8731	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Ramphastidae	9343	Semnornis	2478862	Semnornis ramphastinus	2478863
2479817	Pyrrhura devillei (Massena & Souance, 1854)	2479817	Pyrrhura devillei (Massena & Souance, 1854)	281	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Pyrrhura	2479799	Pyrrhura devillei	2479817
2480601	Accipiter cirrocephalus (Vieillot, 1817)	2480601	Accipiter cirrocephalus (Vieillot, 1817)	14424	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Accipiter	9405810	Accipiter cirrocephalus	2480601
2482051	Podiceps grisegena (Boddaert, 1783)	2482051	Podiceps grisegena (Boddaert, 1783)	283788	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Podicipediformes	7191588	Podicipedidae	9338	Podiceps	2482049	Podiceps grisegena	2482051
2482353	Colluricincla boweri E.P.Ramsay, 1885	2482353	Colluricincla boweri E.P.Ramsay, 1885	2615	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pachycephalidae	3241790	Colluricincla	2482352	Colluricincla boweri	2482353
2483980	Casiornis rufus (Vieillot, 1816)	2483980	Casiornis rufus (Vieillot, 1816)	3601	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Casiornis	2483979	Casiornis rufus	2483980
2486177	Chlorocichla falkensteini (Reichenow, 1874)	2486177	Chlorocichla falkensteini (Reichenow, 1874)	202	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pycnonotidae	5277	Chlorocichla	2486172	Chlorocichla falkensteini	2486177
2486255	Conioptilon mcilhennyi Lowery & O'Neill, 1966	2486255	Conioptilon mcilhennyi Lowery & O'Neill, 1966	673	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cotingidae	5236	Conioptilon	2486254	Conioptilon mcilhennyi	2486255
2486625	Hypothymis azurea (Boddaert, 1783)	2486625	Hypothymis azurea (Boddaert, 1783)	60033	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Monarchidae	5256	Hypothymis	2486624	Hypothymis azurea	2486625
2487805	Poecile atricapillus (Linnaeus, 1766)	2487805	Poecile atricapillus (Linnaeus, 1766)	6208903	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Poecile	2487782	Poecile atricapillus	2487805
2487856	Poecile superciliosus Prjevalsky, 1876	2487856	Poecile superciliosus Prjevalsky, 1876	167	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Poecile	2487782	Poecile superciliosus	2487856
2487954	Euphonia jamaica (Linnaeus, 1766)	2487954	Euphonia jamaica (Linnaeus, 1766)	3769	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Euphonia	2487948	Euphonia jamaica	2487954
2489375	Zosterops wallacei Finsch, 1901	2489375	Zosterops wallacei Finsch, 1901	448	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Zosteropidae	9359	Zosterops	2489340	Zosterops wallacei	2489375
2489989	Icteria virens (Linnaeus, 1758)	2489989	Icteria virens (Linnaeus, 1758)	349686	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Icteria	2489988	Icteria virens	2489989
2491741	Volatinia jacarina (Linnaeus, 1766)	2491741	Volatinia jacarina (Linnaeus, 1766)	121990	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Volatinia	2491740	Volatinia jacarina	2491741
2492637	Pogonocichla stellata (Vieillot, 1818)	2492637	Pogonocichla stellata (Vieillot, 1818)	1931	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Pogonocichla	2492636	Pogonocichla stellata	2492637
2492645	Cichladusa arquata W.Peters, 1863	2492645	Cichladusa arquata W.Peters, 1863	1342	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Cichladusa	2492644	Cichladusa arquata	2492645
2493059	Phylloscopus chloronotus (J.E.Gray & G.R.Gray, 1847)	2493059	Phylloscopus chloronotus (J.E.Gray & G.R.Gray, 1847)	4677	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Phylloscopidae	6100963	Phylloscopus	2493047	Phylloscopus chloronotus	2493059
2493447	Garrulax leucolophus (Hardwicke, 1816)	2493447	Garrulax leucolophus (Hardwicke, 1816)	8854	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Leiothrichidae	6101112	Garrulax	2493438	Garrulax leucolophus	2493447
2494338	Callacanthis burtoni (Gould, 1838)	2494338	Callacanthis burtoni (Gould, 1838)	140	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Callacanthis	2494337	Callacanthis burtoni	2494338
2496018	Ducula rufigaster (Quoy & Gaimard, 1830)	2496018	Ducula rufigaster (Quoy & Gaimard, 1830)	364	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Ducula	2495933	Ducula rufigaster	2496018
5228490	Lesbia nuna (Lesson, 1832)	5228490	Lesbia nuna (Lesson, 1832)	5229	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Lesbia	2476292	Lesbia nuna	5228490
5229602	Platyrinchus coronatus P.L.Sclater, 1858	5229602	Platyrinchus coronatus P.L.Sclater, 1858	5916	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Platyrinchus	2483053	Platyrinchus coronatus	5229602
5230940	Saltator cinctus J.T.Zimmer, 1943	5230940	Saltator cinctus J.T.Zimmer, 1943	591	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cardinalidae	9285	Saltator	5428759	Saltator cinctus	5230940
5232238	Ptilopsis granti (Kollibay, 1910)	5232238	Ptilopsis granti (Kollibay, 1910)	589	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Ptilopsis	2497650	Ptilopsis granti	5232238
6065769	Sternula balaenarum Strickland, 1853	6065769	Sternula balaenarum Strickland, 1853	379	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Sternula	4849628	Sternula balaenarum	6065769
6101172	Batrachostomus chaseni Stresemann, 1937	6101172	Batrachostomus chaseni Stresemann, 1937	176	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Caprimulgiformes	8510645	Podargidae	9337	Batrachostomus	2497124	Batrachostomus chaseni	6101172
8217823	Nyctipolus hirundinaceus (von Spix, 1825)	2496932	Caprimulgus hirundinaceus Spix, 1825	315	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Caprimulgiformes	8510645	Caprimulgidae	5225	Caprimulgus	2496826	Caprimulgus hirundinaceus	2496932
8916767	Dendrocoptes auriceps	8916767	Dendrocoptes auriceps	3522	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Dendrocoptes	4850317	Dendrocoptes auriceps	8916767
2473454	Tetraogallus altaicus (Gebler, 1836)	2473454	Tetraogallus altaicus (Gebler, 1836)	33	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Tetraogallus	2473441	Tetraogallus altaicus	2473454
2473645	Arborophila mandellii Hume, 1874	2473645	Arborophila mandellii Hume, 1874	251	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Arborophila	2473604	Arborophila mandellii	2473645
2479363	Purpureicephalus spurius (Kuhl, 1820)	2479363	Purpureicephalus spurius (Kuhl, 1820)	3983	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Purpureicephalus	2479362	Purpureicephalus spurius	2479363
2480907	Ardeola bacchus (Bonaparte, 1855)	2480907	Ardeola bacchus (Bonaparte, 1855)	28191	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Ardeola	2480901	Ardeola bacchus	2480907
2481236	Hydroprogne caspia (Pallas, 1770)	2481236	Hydroprogne caspia (Pallas, 1770)	761957	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Hydroprogne	2481219	Hydroprogne caspia	2481236
2482634	Chaetops frenatus (Temminck, 1826)	2482634	Chaetops frenatus (Temminck, 1826)	625	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Chaetopidae	6100948	Chaetops	2482633	Chaetops frenatus	2482634
2483210	Phylloscartes kronei Willis & Oniki, 1992	2483210	Phylloscartes kronei Willis & Oniki, 1992	761	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Phylloscartes	2483199	Phylloscartes kronei	2483210
2487370	Manorina flavigula (Gould, 1840)	2487370	Manorina flavigula (Gould, 1840)	25763	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Meliphagidae	9319	Manorina	2487363	Manorina flavigula	2487370
2488192	Tangara parzudakii (Lafresnaye, 1843)	2488192	Tangara parzudakii (Lafresnaye, 1843)	9864	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Tangara	2488096	Tangara parzudakii	2488192
2489066	Ampeliceps coronatus Blyth, 1842	2489066	Ampeliceps coronatus Blyth, 1842	848	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Ampeliceps	2489065	Ampeliceps coronatus	2489066
2489372	Zosterops cinereus (Kittlitz, 1832)	2489372	Zosterops cinereus (Kittlitz, 1832)	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Zosteropidae	9359	Zosterops	2489340	Zosterops cinereus	2489372
2490034	Dysithamnus striaticeps Lawrence, 1865	2490034	Dysithamnus striaticeps Lawrence, 1865	2239	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Dysithamnus	2490027	Dysithamnus striaticeps	2490034
2491861	Sicalis taczanowskii Sharpe, 1888	2491861	Sicalis taczanowskii Sharpe, 1888	574	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Sicalis	2491831	Sicalis taczanowskii	2491861
2492793	Cisticola erythrops (Hartlaub, 1857)	2492793	Cisticola erythrops (Hartlaub, 1857)	4973	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Cisticola	2492786	Cisticola erythrops	2492793
2492820	Cisticola robustus (Rüppell, 1845)	2492820	Cisticola robustus (Rüppell, 1845)	1506	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Cisticola	2492786	Cisticola robustus	2492820
2493050	Phylloscopus amoenus (Hartert, 1929)	2493050	Phylloscopus amoenus (Hartert, 1929)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Phylloscopidae	6100963	Phylloscopus	2493047	Phylloscopus amoenus	2493050
2493436	Leptopoecile sophiae Severtzov, 1873	2493436	Leptopoecile sophiae Severtzov, 1873	487	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Aegithalidae	2878	Leptopoecile	2493435	Leptopoecile sophiae	2493436
2493608	Lonchura kelaarti (Jerdon, 1863)	2493608	Lonchura kelaarti (Jerdon, 1863)	3184	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Lonchura	2493593	Lonchura kelaarti	2493608
2494886	Paradigalla carunculata Lesson, 1835	2494886	Paradigalla carunculata Lesson, 1835	66	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paradisaeidae	5711	Paradigalla	2494884	Paradigalla carunculata	2494886
2495069	Ifrita kowaldi (De Vis, 1890)	2495069	Ifrita kowaldi (De Vis, 1890)	419	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Monarchidae	5256	Ifrita	2495068	Ifrita kowaldi	2495069
2495295	Patagioenas cayennensis (Bonnaterre, 1792)	2495295	Patagioenas cayennensis (Bonnaterre, 1792)	88374	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Patagioenas	2495265	Patagioenas cayennensis	2495295
2498258	Aythya innotata (Salvadori, 1894)	2498258	Aythya innotata (Salvadori, 1894)	37	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Aythya	2498254	Aythya innotata	2498258
5227943	Bambusicola fytchii Anderson, 1871	5227943	Bambusicola fytchii Anderson, 1871	724	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Bambusicola	2473945	Bambusicola fytchii	5227943
5228767	Picumnus sclateri Taczanowski, 1877	5228767	Picumnus sclateri Taczanowski, 1877	1166	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Picumnus	2477643	Picumnus sclateri	5228767
5228940	Celeus castaneus (Wagler, 1829)	5228940	Celeus castaneus (Wagler, 1829)	9997	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Celeus	2478432	Celeus castaneus	5228940
5230128	Xiphorhynchus fuscus (Vieillot, 1818)	5230128	Xiphorhynchus fuscus (Vieillot, 1818)	8366	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Xiphorhynchus	2485513	Xiphorhynchus fuscus	5230128
5231011	Psilorhamphus guttatus (Ménétriés, 1835)	5231011	Psilorhamphus guttatus (Ménétriés, 1835)	1155	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Rhinocryptidae	5281	Psilorhamphus	2491012	Psilorhamphus guttatus	5231011
5231757	Rhipidura rennelliana Mayr, 1931	5231757	Rhipidura rennelliana Mayr, 1931	92	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Rhipiduridae	5712	Rhipidura	2495006	Rhipidura rennelliana	5231757
5232061	Harpactes diardii (Temminck, 1832)	5232061	Harpactes diardii (Temminck, 1832)	1800	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Trogoniformes	1449	Trogonidae	9356	Harpactes	2496726	Harpactes diardii	5232061
6066513	Microcarbo melanoleucos (Vieillot, 1817)	6066513	Microcarbo melanoleucos (Vieillot, 1817)	174060	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Phalacrocoracidae	5268	Microcarbo	8296977	Microcarbo melanoleucos	6066513
6095443	Apus cooki	6095443	Apus cooki	1426	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Apodidae	2993	Apus	2235048	Apus cooki	6095443
6101178	Antrostomus vociferus (A.Wilson, 1812)	6101178	Antrostomus vociferus (A.Wilson, 1812)	66456	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Caprimulgiformes	8510645	Caprimulgidae	5225	Antrostomus	4843144	Antrostomus vociferus	6101178
8052370	Ceyx malaitae	8052370	Ceyx malaitae	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Coraciiformes	1447	Alcedinidae	2984	Ceyx	2475818	Ceyx malaitae	8052370
2475255	Tauraco schuettii (Cabanis, 1879)	2475255	Tauraco schuettii (Cabanis, 1879)	1108	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Musophagiformes	1444	Musophagidae	5258	Tauraco	2475224	Tauraco schuettii	2475255
2475399	Merops nubicoides Des Murs & Pucheran, 1846	6175862	Merops nubicus nubicoides Des Murs & Pucheran, 1846	2821	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Coraciiformes	1447	Meropidae	9320	Merops	2475391	Merops nubicus	2475396
2475651	Dacelo tyro G.R.Gray, 1858	2475651	Dacelo tyro G.R.Gray, 1858	31	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Coraciiformes	1447	Alcedinidae	2984	Dacelo	2475646	Dacelo tyro	2475651
2479566	Brotogeris chrysoptera (Linnaeus, 1766)	2479566	Brotogeris chrysoptera (Linnaeus, 1766)	5336	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Brotogeris	2479561	Brotogeris chrysoptera	2479566
2482043	Tachybaptus novaehollandiae (Stephens, 1826)	2482043	Tachybaptus novaehollandiae (Stephens, 1826)	101883	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Podicipediformes	7191588	Podicipedidae	9338	Tachybaptus	2482040	Tachybaptus novaehollandiae	2482043
2482499	Corvus splendens Vieillot, 1817	2482499	Corvus splendens Vieillot, 1817	311197	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Corvus	2482468	Corvus splendens	2482499
2482523	Corvus caurinus S.F.Baird, 1858	2482523	Corvus caurinus S.F.Baird, 1858	290587	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Corvus	2482468	Corvus caurinus	2482523
2482576	Cyanocorax cyanopogon (Wied-Neuwied, 1821)	2482576	Cyanocorax cyanopogon (Wied-Neuwied, 1821)	2025	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Cyanocorax	2482558	Cyanocorax cyanopogon	2482576
2482775	Empidonax affinis (Swainson, 1827)	2482775	Empidonax affinis (Swainson, 1827)	2735	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Empidonax	2482766	Empidonax affinis	2482775
